sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
150 1 0.0081650000000000004 0.0064669999999999997 0.0047499999999999999 0 1 0 0
150 2 0.0081650000000000004 0.012924 0.0046750000000000003 0 1 0 0
151 0 0.0081030000000000008 0 0.0045909999999999996 0 1 0 0
151 1 0.0081030000000000008 0.0064700000000000001 0.0048469999999999997 0 1 0 0
151 2 0.0081030000000000008 0.012938 0.0047889999999999999 0 1 0 0
153 0 0.0082570000000000005 0 0.0047419999999999997 0 1 0 0
153 1 0.0082570000000000005 0.0064770000000000001 0.0048549999999999999 0 1 0 0
153 2 0.0082570000000000005 0.012917000000000001 0.0047229999999999998 0 1 0 0
154 0 0.0082970000000000006 0 0.0045950000000000001 0 1 0 0
154 1 0.0082970000000000006 0.0064739999999999997 0.0048549999999999999 0 1 0 0
154 2 0.0082970000000000006 0.012914999999999999 0.0048890000000000001 0 1 0 0
155 0 0.0081320000000000003 0 0.0046059999999999999 0 1 0 0
155 1 0.0081320000000000003 0.0064749999999999999 0.0047840000000000001 0 1 0 0
155 2 0.0081320000000000003 0.012912 0.0048009999999999997 0 1 0 0
157 0 0.0085039999999999994 0 0.010921999999999999 0 1 0 0
157 1 0.0085039999999999994 0.0064799999999999996 0.011583 0 1 0 0
157 2 0.0085039999999999994 0.012910999999999999 0.012393 0 1 0 0
158 0 0.0082760000000000004 0 0.010338999999999999 0 1 0 0
158 1 0.0082760000000000004 0.0064739999999999997 0.011616 0 1 0 0
158 2 0.0082760000000000004 0.012919 0.011899 0 1 0 0
159 0 0.0083809999999999996 0 0.010279 0 1 0 0
159 1 0.0083809999999999996 0.0064900000000000001 0.011480000000000001 0 1 0 0
159 2 0.0083809999999999996 0.012930000000000001 0.016357 0 1 0 0
161 0 0.012393 0 0.0023600000000000001 0 1 0 0
161 1 0.012393 0.0064799999999999996 0.002398 0 1 0 0
161 2 0.012393 0.012952 0.0022769999999999999 0 1 0 0
162 0 0.0099830000000000006 0 0.0021220000000000002 0 1 0 0
162 1 0.0099830000000000006 0.0064729999999999996 0.0022520000000000001 0 1 0 0
162 2 0.0099830000000000006 0.012912 0.0021459999999999999 0 1 0 0
163 0 0.0096769999999999998 0 0.0021120000000000002 0 1 0 0
163 1 0.0096769999999999998 0.0064770000000000001 0.0020960000000000002 0 1 0 0
163 2 0.0096769999999999998 0.012929 0.002117 0 1 0 0
165 0 0.010146000000000001 0 0.0082299999999999995 0 1 0 0
165 1 0.010146000000000001 0.0064710000000000002 0.020048 0 1 0 0
165 2 0.010146000000000001 0.012909 0.019299 0 1 0 0
166 0 0.0092379999999999997 0 0.0074929999999999997 0 1 0 0
166 1 0.0092379999999999997 0.006483 0.0086140000000000001 0 1 0 0
166 2 0.0092379999999999997 0.012938 0.0085000000000000006 0 1 0 0
167 0 0.0087930000000000005 0 0.0073340000000000002 0 1 0 0
167 1 0.0087930000000000005 0.0064929999999999996 0.0085559999999999994 0 1 0 0
167 2 0.0087930000000000005 0.012937000000000001 0.0085339999999999999 0 1 0 0
169 0 0.01157 0 0.0075960000000000003 0 1 0 0
169 1 0.01157 0.0065009999999999998 0.0074619999999999999 0 1 0 0
169 2 0.01157 0.012945 0.0073119999999999999 0 1 0 0
170 0 0.0096139999999999993 0 0.002088 0 1 0 0
170 1 0.0096139999999999993 0.0065030000000000001 0.0021970000000000002 0 1 0 0
170 2 0.0096139999999999993 0.012958000000000001 0.0021099999999999999 0 1 0 0
171 0 0.0091149999999999998 0 0.0020639999999999999 0 1 0 0
