sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
54 2 0.015100000000000001 0.014249000000000001 0.021151 0.78712499999999996 1 1 1
55 0 0.018207999999999998 0 0.027666 0.82917200000000002 1 1 1
55 1 0.018207999999999998 0.0096930000000000002 0.027824999999999999 0.68467900000000004 1 1 1
55 2 0.018207999999999998 0.029492000000000001 0.029701999999999999 0.65725699999999998 1 1 1
57 0 0.016607 0 0.023545 0.91308800000000001 1 1 1
57 1 0.016607 0.0077210000000000004 0.023895 0.80044700000000002 1 1 1
57 2 0.016607 0.015466000000000001 0.023290000000000002 0.75679399999999997 1 1 1
58 0 0.014518 0 0.022259000000000001 0.78273000000000004 1 1 1
58 1 0.014518 0.0075240000000000003 0.022426000000000001 0.73809599999999997 1 1 1
58 2 0.014518 0.015033000000000001 0.021871000000000002 0.75292099999999995 1 1 1
59 0 0.013128000000000001 0 0.019873999999999999 0.76091399999999998 1 1 1
59 1 0.013128000000000001 0.0075240000000000003 0.02206 0.80552100000000004 1 1 1
59 2 0.013128000000000001 0.015242 0.022638999999999999 0.79532400000000003 1 1 1
61 0 0.016140000000000002 0 0.022463 0.73030200000000001 1 1 1
61 1 0.016140000000000002 0.0096550000000000004 0.028340000000000001 0.78459100000000004 1 1 1
61 2 0.016140000000000002 0.017162 0.021912000000000001 0.70009999999999994 1 1 1
62 0 0.015442000000000001 0 0.021787000000000001 0.690469 1 1 1
62 1 0.015442000000000001 0.0075100000000000002 0.021839999999999998 0.62584899999999999 1 1 1
62 2 0.015442000000000001 0.014297000000000001 0.019480000000000001 0.63529500000000005 1 1 1
63 0 0.012494999999999999 0 0.019431 0.657254 1 1 1
63 1 0.012494999999999999 0.0075469999999999999 0.02239 0.66896900000000004 1 1 1
63 2 0.012494999999999999 0.014329999999999999 0.023656 0.63497800000000004 1 1 1
65 0 0.013594999999999999 0 0.019869999999999999 0.64539199999999997 1 1 1
65 1 0.013594999999999999 0.006764 0.019814999999999999 0.62282300000000002 1 1 1
65 2 0.013594999999999999 0.014274 0.025583000000000002 0.67300300000000002 1 1 1
66 0 0.015452 0 0.021381000000000001 0.654559 1 1 1
66 1 0.015452 0.006757 0.019647999999999999 0.62671299999999996 1 1 1
66 2 0.015452 0.013514999999999999 0.019408000000000002 0.61904400000000004 1 1 1
67 0 0.013150999999999999 0 0.019595000000000001 0.62429500000000004 1 1 1
67 1 0.013150999999999999 0.0067629999999999999 0.019578000000000002 0.61955099999999996 1 1 1
67 2 0.013150999999999999 0.013704000000000001 0.020636000000000002 0.61989899999999998 1 1 1
69 0 0.014637000000000001 0 0.0103 0 1 0 0
69 1 0.014637000000000001 0.0069280000000000001 0.011350000000000001 0 1 0 0
69 2 0.014637000000000001 0.013904 0.011051999999999999 0 1 0 0
70 0 0.013377 0 0.0097400000000000004 0 1 0 0
70 1 0.013377 0.0069950000000000003 0.010947 0 1 0 0
70 2 0.013377 0.013978000000000001 0.010907 0 1 0 0
71 0 0.011142000000000001 0 0.0095309999999999995 0 1 0 0
71 1 0.011142000000000001 0.0070470000000000003 0.012226000000000001 0 1 0 0
71 2 0.011142000000000001 0.014120000000000001 0.012108000000000001 0 1 0 0
73 0 0.012005999999999999 0 0.019179999999999999 0.58708300000000002 1 1 1
73 1 0.012005999999999999 0.0069589999999999999 0.020892999999999998 0.58122799999999997 1 1 1
73 2 0.012005999999999999 0.013882 0.020465000000000001 0.57271899999999998 1 1 1
74 0 0.014531000000000001 0 0.019227999999999999 0.57562899999999995 1 1 1
74 1 0.014531000000000001 0.0070010000000000003 0.020466000000000002 0.57679000000000002 1 1 1
74 2 0.014531000000000001 0.013802999999999999 0.023224000000000002 0.571743 1 1 1
75 0 0.012872 0 0.019276999999999999 0.57780299999999996 1 1 1
75 1 0.012872 0.006764 0.019212 0.57034700000000005 1 1 1
75 2 0.012872 0.013492000000000001 0.019148999999999999 0.57422600000000001 1 1 1
77 0 0.013009 0 0.020428999999999999 0.676894 1 1 1
77 1 0.013009 0.0067450000000000001 0.020244000000000002 0.67590600000000001 1 1 1
77 2 0.013009 0.013856 0.021694000000000001 0.68489500000000003 1 1 1
